FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00020102,2025-03-03,2025-03,7,48,622,75201,0.17,MHO,2500,1,1,2445,1,43,False,49,9,ASSIST03,Independent,2538.68,2348.28,114.24,380.8,126.16,440913.28,0.0,0,1.0,1.0,12,False,False,False,0.0525,Existing,0.0,True
HA00020103,2023-12-09,2023-12,18,36,554,12203,0.41,HO3,2511,1,1,3013,2,28,False,56,9,INTRNL06,Independent,3660.14,3385.63,164.71,549.02,159.8,349236.95,0.0,0,1.0,1.0,12,False,False,False,0.0343,New,0.0,True
HA00020104,2024-09-04,2024-09,18,26,228,48202,0.07,HO3,2500,1,1,2617,1,1,True,50,9,ASSIST03,Captive,2451.82,2267.93,110.33,245.18,123.55,522993.94,0.0,0,1.0,1.0,12,True,False,True,0.1393,Recurring,0.0,True
HA00020105,2025-11-14,2025-11,18,48,1113,78701,0.72,HO3,2511,6,1,1820,3,47,True,43,4,ASSIST01,Captive,1309.94,1211.69,58.95,130.99,89.3,591926.47,0.0,0,0.4986,0.5,6,True,False,False,0.0617,Existing,0.0,True
HA00020106,2023-03-01,2023-03,19,36,1285,10002,0.48,HO6,2511,1,1,2827,3,7,False,42,2,INTRNL06,Independent,3141.63,2906.01,141.37,471.24,144.25,328200.0,0.0,0,0.4986,0.5,6,False,True,False,0.0765,New,0.0,True
HA00020107,2023-08-10,2023-08,18,06,1220,90802,0.17,HO3,2511,1,1,1796,2,4,False,49,5,INTRNL06,Independent,2612.96,2416.99,117.58,391.94,128.39,498714.12,0.0,0,0.4986,0.5,6,False,False,False,0.1034,Recurring,0.0,True
HA00020108,2024-03-16,2024-03,19,36,1669,10019,0.36,HO6,2511,1,1,2892,3,32,True,62,4,INTRNL06,Captive,4497.91,4160.57,202.41,449.79,184.94,347040.0,0.0,0,1.0,1.0,12,False,False,False,0.0778,Existing,0.0,True
HA00020109,2023-12-21,2023-12,18,12,155,32003,0.12,HO3,2511,6,5,2227,2,18,True,32,1,INTRNL06,Independent,2958.94,2737.02,133.15,443.84,138.77,579020.0,0.0,0,0.4986,0.5,6,False,False,False,0.025,New,0.0,True
HA00020110,2025-12-21,2025-12,18,48,161,77001,0.42,HO3,2511,1,5,1723,1,80,True,59,9,ASSIST01,Independent,2232.19,2064.78,100.45,334.83,116.97,206760.0,0.0,0,1.0,1.0,12,False,False,False,0.0653,Existing,0.0,True
HA00020111,2024-08-06,2024-08,18,12,1379,33705,0.14,HO3,2511,4,2,1690,2,41,False,57,9,INTRNL06,Independent,1884.28,1742.96,84.79,282.64,106.53,838158.83,0.0,0,0.4986,0.5,6,False,True,False,0.0468,New,0.0,True
HA00020112,2023-10-17,2023-10,19,18,948,60615,0.51,HO6,2537,1,2,1226,1,38,True,25,9,ASSIST01,Independent,769.33,711.63,34.62,115.4,73.08,561873.79,0.0,0,1.0,1.0,12,False,False,False,0.0406,New,0.0,True
HA00020113,2023-04-19,2023-04,18,48,1740,77001,0.6,HO3,2511,1,2,3172,1,44,True,37,9,INTRNL06,Independent,1629.24,1507.05,73.32,244.39,98.88,667423.79,0.0,0,0.4986,0.5,6,False,False,False,0.124,Recurring,0.0,False
HA00020114,2023-07-22,2023-07,19,18,647,60626,0.72,HO6,2500,1,1,1917,3,29,True,36,2,INTRNL06,Captive,2716.36,2512.63,122.24,271.64,131.49,328729.11,0.0,0,1.0,1.0,12,True,False,False,0.0376,New,0.0,True
HA00020115,2025-10-16,2025-10,18,48,1272,75202,0.55,HO3,2511,1,1,2572,1,4,True,28,2,ASSIST03,Independent,4388.98,4059.81,197.5,658.35,181.67,308640.0,1525.39,1,1.0,1.0,12,False,True,False,0.0894,Existing,0.0,False
HA00020116,2022-07-30,2022-07,18,12,895,33101,0.54,HO3,2511,4,5,1358,1,42,False,55,9,ASSIST03,Captive,798.15,738.29,35.92,79.82,73.94,632157.33,0.0,0,1.0,1.0,12,False,True,False,0.0969,Existing,0.0,True
HA00020117,2025-04-17,2025-04,7,06,1011,90001,0.36,MHO,2500,4,1,2959,3,17,False,66,9,ASSIST03,Captive,2999.15,2774.21,134.96,299.92,139.97,647473.59,0.0,0,0.4986,0.5,6,False,True,True,0.0861,Existing,0.0,True
HA00020118,2024-12-17,2024-12,18,36,1587,10001,0.44,HO3,2500,1,3,2479,2,27,True,58,9,ASSIST01,Captive,1502.2,1389.54,67.6,150.22,95.07,558581.63,0.0,0,0.4986,0.5,6,False,False,False,0.0632,Existing,0.0,True
HA00020119,2025-01-01,2025-01,20,12,221,32801,0.12,HO2,2500,6,2,2735,1,78,False,34,8,INTRNL06,Direct,2556.0,2364.3,115.02,204.48,126.68,1242844.25,0.0,0,0.4986,0.5,6,False,False,False,0.0418,Existing,0.0,True
HA00020120,2022-08-03,2022-08,18,26,1634,49601,0.2,HO3,2500,1,3,1828,1,1,True,32,8,INTRNL06,Independent,1700.06,1572.56,76.5,255.01,101.0,327090.83,0.0,0,1.0,1.0,12,False,False,False,0.0877,Recurring,0.0,True
HA00020121,2024-06-18,2024-06,20,36,1566,10001,0.57,HO2,2500,2,3,2712,3,1,True,49,9,ASSIST01,Direct,3618.68,3347.28,162.84,289.49,158.56,390528.0,0.0,0,1.0,1.0,12,False,True,False,0.0652,New,0.0,False
HA00020122,2025-01-01,2025-01,18,18,606,60901,0.39,HO3,2511,4,3,2825,1,68,True,32,5,INTRNL06,Independent,2072.08,1916.67,93.24,310.81,112.16,1221010.02,0.0,0,1.0,1.0,12,False,False,False,0.0975,Recurring,0.0,True
HA00020123,2023-04-12,2023-04,18,06,1245,90001,0.57,HO3,2511,1,3,2161,2,35,True,28,9,ASSIST03,Independent,2162.7,2000.5,97.32,324.4,114.88,259320.0,0.0,0,1.0,1.0,12,False,False,False,0.1057,Recurring,0.0,True
HA00020124,2025-07-18,2025-07,7,12,255,32205,0.07,MHO,2500,4,5,2314,2,60,False,48,2,ASSIST03,Independent,1833.23,1695.74,82.5,274.98,105.0,611871.21,0.0,0,1.0,1.0,12,False,False,False,0.1055,Recurring,0.0,True
HA00020125,2022-12-20,2022-12,18,18,1039,61265,0.29,HO3,2511,1,1,3290,2,15,True,46,2,ASSIST03,Independent,3114.33,2880.76,140.14,467.15,143.43,394800.0,0.0,0,1.0,1.0,12,False,False,False,0.0073,New,0.0,True
HA00020126,2025-06-11,2025-06,18,06,896,94601,0.01,HO3,2511,1,5,1635,1,54,True,46,9,ASSIST03,Captive,2141.45,1980.84,96.37,214.14,114.24,299880.0,0.0,0,1.0,1.0,12,False,True,False,0.0776,New,0.0,True
HA00020127,2025-09-04,2025-09,18,36,869,11215,0.17,HO3,2511,4,5,1553,1,39,True,25,2,INTRNL06,Captive,2464.06,2279.26,110.88,246.41,123.92,1511979.83,0.0,0,1.0,1.0,12,False,False,False,0.1021,Recurring,0.0,True
HA00020128,2024-11-08,2024-11,18,12,1247,33980,0.31,HO3,2511,2,1,998,1,21,True,44,9,ASSIST03,Captive,1720.39,1591.36,77.42,172.04,101.61,482087.28,0.0,0,0.4986,0.5,6,False,False,False,0.0424,New,0.0,True
HA00020129,2023-09-17,2023-09,18,12,276,33139,0.01,HO3,2500,4,2,2029,1,52,True,56,6,ASSIST03,Direct,2239.18,2071.24,100.76,179.13,117.18,1092005.49,0.0,0,0.4986,0.5,6,False,True,True,0.0483,New,0.0,True
HA00020130,2023-01-07,2023-01,18,48,1718,79901,0.45,HO3,2511,1,2,1496,1,18,True,53,9,ASSIST03,Captive,1367.69,1265.11,61.55,136.77,91.03,353040.0,0.0,0,1.0,1.0,12,False,False,False,0.0754,Existing,0.0,True
HA00020131,2022-07-03,2022-07,18,36,1228,14604,0.43,HO3,2537,1,1,2391,1,54,True,38,2,ASSIST03,Direct,3804.29,3518.97,171.19,304.34,164.13,286920.0,0.0,0,1.0,1.0,12,False,True,False,0.1006,Existing,0.0,True
HA00020132,2025-07-24,2025-07,18,26,154,48104,0.47,HO3,2511,1,1,1962,1,30,False,41,2,INTRNL06,Independent,1646.56,1523.07,74.1,246.98,99.4,319251.39,0.0,0,0.4986,0.5,6,False,True,False,0.1778,Recurring,0.0,True
HA00020133,2023-11-05,2023-11,18,48,830,77001,0.55,HO3,2511,1,2,1933,1,1,True,41,9,ASSIST03,Captive,1325.56,1226.14,59.65,132.56,89.77,231960.0,980.05,1,1.0,1.0,12,False,True,True,0.0383,New,0.0,True
HA00020134,2024-01-25,2024-01,19,18,357,60301,0.59,HO6,2537,4,2,1328,1,47,False,59,9,INTRNL06,Independent,1455.33,1346.18,65.49,218.3,93.66,844983.55,0.0,0,1.0,1.0,12,False,True,False,0.0763,New,0.0,True
HA00020135,2025-03-14,2025-03,19,18,949,60615,0.82,HO6,2511,2,1,1063,1,7,False,56,10,INTRNL06,Captive,932.1,862.19,41.94,93.21,77.96,698922.58,0.0,0,1.0,1.0,12,False,True,False,0.1242,Recurring,0.0,True
HA00020136,2025-01-09,2025-01,7,12,826,32901,0.31,MHO,2511,2,1,3703,1,11,True,43,9,ASSIST03,Independent,4587.49,4243.43,206.44,688.12,187.62,533232.0,0.0,0,0.4986,0.5,6,False,True,False,0.0786,New,0.0,True
HA00020137,2022-11-18,2022-11,7,48,751,78701,0.61,MHO,2511,1,1,1351,2,42,True,51,9,ASSIST03,Captive,542.61,501.91,24.42,54.26,66.28,380807.93,0.0,0,0.4986,0.5,6,False,False,False,0.0466,New,0.0,True
HA00020138,2023-03-11,2023-03,18,12,541,32003,0.02,HO3,2511,1,1,2203,1,18,True,45,9,INTRNL06,Captive,2306.42,2133.44,103.79,230.64,119.19,264360.0,0.0,0,1.0,1.0,12,False,False,False,0.0262,New,0.0,True
HA00020139,2024-12-02,2024-12,7,06,125,95814,0.17,MHO,2511,1,1,2955,3,30,True,40,2,INTRNL06,Captive,4029.77,3727.54,181.34,402.98,170.89,354600.0,0.0,0,0.4986,0.5,6,False,False,False,0.0565,Existing,0.0,True
HA00020140,2025-08-29,2025-08,19,48,405,79902,0.52,HO6,2500,1,1,2235,1,20,True,36,5,ASSIST01,Independent,5464.45,5054.62,245.9,819.67,213.93,547424.16,0.0,0,1.0,1.0,12,False,False,False,0.0774,Existing,0.0,True
HA00020141,2022-10-20,2022-10,18,48,1113,77840,0.39,HO3,2511,1,3,3016,1,21,True,51,2,ASSIST03,Direct,4493.12,4156.14,202.19,359.45,184.79,627802.89,0.0,0,0.4986,0.5,6,False,True,False,0.123,Recurring,0.0,True
HA00020142,2023-11-19,2023-11,19,48,1153,79901,0.51,HO6,2500,6,3,3074,1,26,False,52,3,ASSIST01,Independent,4990.08,4615.82,224.55,748.51,199.7,1035514.64,0.0,0,0.4986,0.5,6,False,True,False,0.0541,New,0.0,True
HA00020143,2024-06-06,2024-06,7,12,1265,33602,0.71,MHO,2500,1,1,1914,1,16,False,69,9,ASSIST03,Independent,1059.94,980.44,47.7,158.99,81.8,1067692.29,0.0,0,0.4986,0.5,6,False,False,False,0.0181,New,0.0,True
HA00020144,2022-03-10,2022-03,18,18,114,61820,0.39,HO3,2500,2,5,2859,1,20,False,48,9,INTRNL06,Direct,1702.26,1574.59,76.6,136.18,101.07,295323.45,0.0,0,1.0,1.0,12,True,False,False,0.032,Existing,0.0,True
HA00020145,2022-02-25,2022-02,18,36,1316,10583,0.31,HO3,2500,4,3,2642,1,1,False,69,5,INTRNL06,Captive,1396.38,1291.65,62.84,139.64,91.89,1068799.9,0.0,0,0.4986,0.5,6,False,False,False,0.1406,Recurring,0.0,True
HA00020146,2023-09-23,2023-09,7,12,1908,33125,0.82,MHO,2500,1,3,3106,2,54,False,68,7,ASSIST01,Captive,3776.85,3493.59,169.96,377.68,163.31,426919.38,22885.06,1,0.4986,0.5,6,False,False,False,0.0448,Existing,20385.06,True
HA00020147,2025-05-12,2025-05,18,12,1963,33401,0.74,HO3,2511,2,5,1661,2,53,True,28,4,ASSIST01,Independent,2481.87,2295.73,111.68,372.28,124.46,651509.17,21787.86,1,0.4986,0.5,6,False,False,False,0.0038,New,19287.86,True
HA00020148,2023-02-24,2023-02,18,06,706,95816,0.19,HO3,2537,2,1,2439,3,71,True,29,3,ASSIST01,Direct,2611.91,2416.02,117.54,208.95,128.36,515987.33,0.0,0,0.4986,0.5,6,False,True,False,0.0951,Existing,0.0,False
HA00020149,2023-07-21,2023-07,18,12,1469,33629,0.58,HO3,2511,1,1,3267,2,51,False,53,2,ASSIST01,Independent,2710.29,2507.02,121.96,406.54,131.31,788215.36,18936.24,1,0.4986,0.5,6,False,False,False,0.0748,Existing,16436.24,True
HA00020150,2023-07-04,2023-07,18,18,1174,61820,0.55,HO3,2511,1,1,2285,1,16,True,34,8,INTRNL06,Independent,1592.07,1472.66,71.64,238.81,97.76,490823.38,0.0,0,0.4986,0.5,6,False,False,False,0.0287,New,0.0,True
HA00020151,2022-08-31,2022-08,18,18,1845,60602,0.35,HO3,2500,1,5,2297,1,15,True,40,9,ASSIST01,Independent,2500.18,2312.67,112.51,375.03,125.01,889259.49,0.0,0,0.4986,0.5,6,False,True,False,0.1762,Recurring,0.0,True
HA00020152,2025-05-09,2025-05,19,48,1238,75201,0.38,HO6,2537,1,2,1820,2,49,False,57,9,INTRNL06,Direct,1996.64,1846.89,89.85,159.73,109.9,619226.93,0.0,0,1.0,1.0,12,False,True,False,0.0635,New,0.0,True
HA00020153,2024-01-18,2024-01,18,36,1649,13202,0.14,HO3,2511,2,5,3279,1,44,False,45,9,ASSIST01,Captive,2865.07,2650.19,128.93,286.51,135.95,578658.23,0.0,0,1.0,1.0,12,False,False,False,0.1005,Recurring,0.0,True
HA00020154,2023-06-11,2023-06,18,12,815,34201,0.69,HO3,2500,1,3,2563,2,30,True,42,1,INTRNL06,Captive,1894.01,1751.96,85.23,189.4,106.82,653255.16,0.0,0,1.0,1.0,12,False,False,False,0.0951,Recurring,0.0,True
HA00020155,2022-03-18,2022-03,18,12,1428,33980,0.54,HO3,2511,4,1,2707,3,27,False,59,2,ASSIST03,Independent,3374.13,3121.07,151.84,506.12,151.22,1245807.33,0.0,0,0.4986,0.5,6,False,False,True,0.0043,New,0.0,True
HA00020156,2023-03-16,2023-03,18,06,1943,94102,0.18,HO3,2500,6,1,2045,3,38,True,45,8,ASSIST03,Captive,2299.06,2126.63,103.46,229.91,118.97,1469578.6,0.0,0,1.0,1.0,12,False,False,False,0.013,New,0.0,True
HA00020157,2025-07-10,2025-07,18,48,1425,78202,0.47,HO3,2511,1,3,1831,2,25,False,53,9,ASSIST03,Independent,2687.33,2485.78,120.93,403.1,130.62,888050.08,0.0,0,1.0,1.0,12,True,False,False,0.0488,Existing,0.0,True
HA00020158,2025-04-23,2025-04,18,36,425,10950,0.72,HO3,2537,6,1,1999,2,69,True,34,2,ASSIST03,Independent,1495.82,1383.63,67.31,224.37,94.87,759928.76,0.0,0,1.0,1.0,12,False,True,False,0.0651,New,0.0,True
HA00020159,2024-12-14,2024-12,18,26,1562,49002,0.93,HO3,2500,1,2,3496,2,36,True,42,9,INTRNL06,Captive,2947.61,2726.54,132.64,294.76,138.43,853380.93,0.0,0,0.4986,0.5,6,False,False,False,0.0311,New,0.0,True
HA00020160,2025-08-24,2025-08,18,18,727,60601,0.26,HO3,2511,6,3,2060,2,19,True,45,9,INTRNL06,Independent,1379.76,1276.28,62.09,206.96,91.39,2490193.46,0.0,0,1.0,1.0,12,False,False,False,0.0317,Existing,0.0,False
HA00020161,2023-05-31,2023-05,19,48,1942,78202,0.04,HO6,2511,1,3,2601,1,28,False,42,9,ASSIST01,Independent,5752.22,5320.8,258.85,862.83,222.57,656236.94,0.0,0,0.4986,0.5,6,False,True,False,0.1507,Recurring,0.0,False
HA00020162,2025-08-15,2025-08,18,36,212,10002,0.78,HO3,2511,1,2,2932,1,36,True,58,2,INTRNL06,Captive,3028.4,2801.27,136.28,302.84,140.85,351840.0,0.0,0,1.0,1.0,12,True,False,False,0.0098,New,0.0,True
HA00020163,2025-06-07,2025-06,18,06,1144,91201,0.24,HO3,2500,2,1,1837,2,1,False,21,9,ASSIST03,Independent,4785.63,4426.71,215.35,717.84,193.57,873992.41,0.0,0,1.0,1.0,12,True,False,False,0.1113,Recurring,0.0,False
HA00020164,2025-11-01,2025-11,20,26,605,48503,0.34,HO2,2500,2,1,1560,2,10,True,53,8,ASSIST03,Independent,1056.36,977.13,47.54,158.45,81.69,437130.48,0.0,0,1.0,1.0,12,False,False,True,0.0693,Existing,0.0,True
HA00020165,2025-08-02,2025-08,18,36,697,10950,0.26,HO3,2511,1,1,2454,1,67,True,35,9,INTRNL06,Independent,4015.75,3714.57,180.71,602.36,170.47,370895.78,0.0,0,1.0,1.0,12,False,False,False,0.0368,Existing,0.0,True
HA00020166,2025-03-07,2025-03,18,06,1589,95814,0.76,HO3,2511,4,2,2761,1,10,True,39,9,INTRNL06,Independent,1944.41,1798.58,87.5,291.66,108.33,508024.0,0.0,0,1.0,1.0,12,False,False,False,0.0378,Existing,0.0,False
HA00020167,2023-09-07,2023-09,19,48,368,77845,0.08,HO6,2500,1,3,2803,1,34,False,54,2,INTRNL06,Captive,2747.45,2541.39,123.64,274.74,132.42,484034.96,0.0,0,1.0,1.0,12,False,True,False,0.1307,Recurring,0.0,True
HA00020168,2024-10-27,2024-10,18,06,1290,91301,0.55,HO3,2511,1,1,2164,3,25,True,44,5,INTRNL06,Captive,3326.09,3076.63,149.67,332.61,149.78,259680.0,0.0,0,1.0,1.0,12,True,False,False,0.0209,New,0.0,False
HA00020169,2023-11-07,2023-11,18,48,229,75202,0.06,HO3,2500,4,2,2440,2,1,True,52,2,INTRNL06,Independent,2985.94,2761.99,134.37,447.89,139.58,448960.0,0.0,0,0.4986,0.5,6,False,False,False,0.0526,Existing,0.0,True
HA00020170,2025-12-13,2025-12,18,18,827,60647,0.06,HO3,2500,6,1,2463,3,62,True,35,10,ASSIST03,Independent,3831.36,3544.01,172.41,574.7,164.94,658245.38,0.0,0,1.0,1.0,12,False,False,False,0.0669,Existing,0.0,True
HA00020171,2023-02-24,2023-02,18,12,440,32801,0.55,HO3,2500,1,3,2875,2,31,True,32,2,ASSIST03,Direct,2833.28,2620.78,127.5,226.66,135.0,358030.48,6573.52,1,1.0,1.0,12,False,False,True,0.0119,New,1573.52,False
HA00020172,2022-10-03,2022-10,18,48,1790,77494,0.14,HO3,2500,6,1,2448,2,51,True,58,9,INTRNL06,Independent,2565.01,2372.63,115.43,384.75,126.95,636480.0,0.0,0,1.0,1.0,12,False,False,False,0.0984,Recurring,0.0,True
HA00020173,2023-08-31,2023-08,18,18,967,62220,0.87,HO3,2511,2,1,2292,2,33,False,64,5,INTRNL06,Direct,2022.75,1871.04,91.02,161.82,110.68,793942.34,0.0,0,1.0,1.0,12,False,False,False,0.0465,Existing,0.0,False
HA00020174,2023-07-25,2023-07,20,12,842,33629,0.36,HO2,2537,4,2,1439,3,24,False,61,5,INTRNL06,Captive,2062.77,1908.06,92.82,206.28,111.88,908702.61,0.0,0,1.0,1.0,12,False,False,False,0.0183,New,0.0,True
HA00020175,2022-03-31,2022-03,18,18,1718,60901,0.67,HO3,2537,2,1,1464,2,19,True,33,8,INTRNL06,Independent,1551.12,1434.79,69.8,232.67,96.53,424836.94,0.0,0,1.0,1.0,12,True,True,False,0.0581,New,0.0,False
HA00020176,2022-10-09,2022-10,19,36,482,10950,0.75,HO6,2511,1,1,2113,1,56,False,45,6,INTRNL06,Independent,1381.25,1277.66,62.16,207.19,91.44,128018.47,0.0,0,1.0,1.0,12,False,False,False,0.0447,Existing,0.0,True
HA00020177,2025-04-09,2025-04,18,48,1012,75202,0.36,HO3,2511,1,1,1326,1,28,True,45,4,INTRNL06,Independent,1518.42,1404.54,68.33,227.76,95.55,442935.48,0.0,0,1.0,1.0,12,True,False,False,0.0986,Recurring,0.0,True
HA00020178,2023-09-30,2023-09,18,06,1679,93101,0.95,HO3,2511,1,1,1897,1,33,False,42,2,ASSIST03,Independent,2026.42,1874.44,91.19,303.96,110.79,506505.29,7378.23,1,0.4986,0.5,6,False,False,False,0.1205,Recurring,2378.23,True
HA00020179,2024-03-21,2024-03,18,12,1719,33980,0.07,HO3,2537,1,3,1523,1,17,False,47,10,INTRNL06,Independent,2476.56,2290.82,111.45,371.48,124.3,385881.04,0.0,0,1.0,1.0,12,False,True,False,0.1507,Recurring,0.0,True
HA00020180,2025-10-10,2025-10,19,12,1916,33401,0.21,HO6,2500,1,1,2572,1,50,True,45,4,INTRNL06,Direct,2120.76,1961.7,95.43,169.66,113.62,308640.0,0.0,0,0.4986,0.5,6,False,False,False,0.0323,New,0.0,True
HA00020181,2025-05-12,2025-05,18,06,1075,91101,0.41,HO3,2511,4,1,1448,1,54,False,37,3,INTRNL06,Independent,2530.39,2340.61,113.87,379.56,125.91,1030864.78,0.0,0,1.0,1.0,12,False,False,False,0.0303,Existing,0.0,True
HA00020182,2025-08-05,2025-08,19,36,193,10701,0.58,HO6,2511,1,2,1681,1,6,True,28,2,ASSIST03,Independent,1789.07,1654.89,80.51,268.36,103.67,534564.94,0.0,0,1.0,1.0,12,False,True,False,0.1274,Recurring,0.0,True
HA00020183,2024-05-17,2024-05,19,12,1797,33101,0.61,HO6,2511,1,3,2086,1,54,False,33,9,INTRNL06,Independent,1298.42,1201.04,58.43,194.76,88.95,285570.07,0.0,0,0.4986,0.5,6,False,False,False,0.0022,New,0.0,True
HA00020184,2023-04-07,2023-04,19,12,476,33701,0.45,HO6,2511,1,1,2093,1,10,True,38,9,ASSIST03,Captive,1658.81,1534.4,74.65,165.88,99.76,477473.66,0.0,0,0.4986,0.5,6,False,True,True,0.0576,New,0.0,True
HA00020185,2024-01-20,2024-01,7,26,1162,49001,0.05,MHO,2511,4,3,1884,2,52,True,38,9,ASSIST01,Independent,4277.28,3956.48,192.48,641.59,178.32,1616799.95,0.0,0,1.0,1.0,12,False,False,False,0.0701,Existing,0.0,True
HA00020186,2025-04-11,2025-04,20,12,337,33156,0.88,HO2,2511,1,1,1879,1,27,True,36,6,INTRNL06,Independent,1217.48,1126.17,54.79,182.62,86.52,495554.68,0.0,0,1.0,1.0,12,False,False,False,0.0766,Existing,0.0,True
HA00020187,2022-10-28,2022-10,19,12,1238,33401,0.93,HO6,2500,6,1,3183,1,1,True,42,10,INTRNL06,Captive,2006.29,1855.82,90.28,200.63,110.19,827580.0,0.0,0,1.0,1.0,12,False,False,False,0.0357,Existing,0.0,True
HA00020188,2023-08-23,2023-08,20,12,184,33705,0.28,HO2,2511,1,1,2694,3,38,False,45,2,ASSIST01,Independent,3174.62,2936.52,142.86,476.19,145.24,162072.02,0.0,0,1.0,1.0,12,False,True,False,0.046,New,0.0,False
HA00020189,2023-06-13,2023-06,18,48,1636,79902,0.45,HO3,2500,1,2,2159,2,7,True,34,9,ASSIST03,Independent,5764.67,5332.32,259.41,864.7,222.94,950079.65,0.0,0,1.0,1.0,12,False,False,False,0.1222,Recurring,0.0,False
HA00020190,2022-05-20,2022-05,20,06,1261,94501,0.06,HO2,2511,2,1,2561,1,35,True,55,10,INTRNL06,Captive,2922.85,2703.64,131.53,292.29,137.69,469335.26,0.0,0,0.4986,0.5,6,False,False,False,0.0163,New,0.0,True
HA00020191,2022-10-05,2022-10,19,48,302,77840,0.19,HO6,2511,1,3,1387,1,17,True,58,2,ASSIST03,Independent,1214.94,1123.82,54.67,182.24,86.45,342712.19,0.0,0,1.0,1.0,12,True,True,True,0.1242,Recurring,0.0,True
HA00020192,2023-10-25,2023-10,18,06,1699,94103,0.41,HO3,2511,2,2,800,3,36,True,57,9,ASSIST03,Captive,1077.54,996.72,48.49,107.75,82.33,296291.45,0.0,0,1.0,1.0,12,False,False,True,0.0684,Existing,0.0,True
HA00020193,2023-05-26,2023-05,19,48,1352,78201,0.84,HO6,2500,1,5,2932,2,70,False,63,3,INTRNL06,Captive,2417.42,2236.11,108.78,241.74,122.52,417372.78,0.0,0,0.4986,0.5,6,False,True,False,0.0374,New,0.0,True
HA00020194,2025-10-01,2025-10,18,18,460,61401,0.87,HO3,2500,1,3,2421,1,35,False,48,5,INTRNL06,Independent,2760.02,2553.02,124.2,414.0,132.8,606320.77,0.0,0,1.0,1.0,12,True,True,False,0.1375,Recurring,0.0,True
HA00020195,2025-03-09,2025-03,20,12,1796,33705,0.78,HO2,2500,1,2,1681,1,28,True,44,3,ASSIST01,Independent,1019.78,943.3,45.89,152.97,80.59,683560.96,5539.24,1,1.0,1.0,12,False,True,False,0.0661,Existing,3039.24,True
HA00020196,2022-04-24,2022-04,18,06,1653,91201,0.27,HO3,2511,1,1,1602,1,18,False,56,5,INTRNL06,Independent,2122.8,1963.59,95.53,318.42,113.68,633420.26,0.0,0,0.4986,0.5,6,False,True,False,0.0967,Existing,0.0,True
HA00020197,2023-08-03,2023-08,18,12,277,33980,0.14,HO3,2537,1,3,1914,1,3,True,51,2,ASSIST01,Independent,2026.87,1874.85,91.21,304.03,110.81,334648.5,0.0,0,1.0,1.0,12,False,False,False,0.0344,Existing,0.0,True
HA00020198,2025-10-21,2025-10,18,18,1466,61101,0.16,HO3,2511,6,1,2053,2,29,True,37,10,INTRNL06,Captive,1908.54,1765.4,85.88,190.85,107.26,967213.88,0.0,0,1.0,1.0,12,False,True,False,0.0885,Existing,0.0,True
HA00020199,2023-11-22,2023-11,19,48,1613,77019,0.19,HO6,2511,1,1,2656,1,60,True,55,2,INTRNL06,Direct,3380.78,3127.22,152.14,270.46,151.42,563035.85,0.0,0,1.0,1.0,12,False,True,False,0.0582,Existing,0.0,True
HA00020200,2023-09-29,2023-09,18,26,137,48823,0.28,HO3,2500,1,1,2087,2,58,True,54,9,INTRNL06,Independent,2579.4,2385.95,116.07,386.91,127.38,343822.74,0.0,0,1.0,1.0,12,False,False,False,0.0945,Recurring,0.0,True
HA00020201,2025-11-21,2025-11,19,36,481,10001,0.42,HO6,2511,6,1,1719,1,14,True,34,10,INTRNL06,Direct,1632.14,1509.73,73.45,130.57,98.96,966515.5,0.0,0,0.4986,0.5,6,False,False,False,0.0916,Recurring,0.0,False
HA00020202,2024-04-02,2024-04,19,36,1538,12601,0.18,HO6,2500,6,2,3155,2,50,True,41,3,INTRNL06,Independent,3718.71,3439.81,167.34,557.81,161.56,820300.0,0.0,0,1.0,1.0,12,False,False,False,0.0034,New,0.0,True
HA00020203,2024-05-24,2024-05,7,18,941,60602,0.55,MHO,2537,2,5,800,2,31,False,55,6,ASSIST03,Independent,582.69,538.99,26.22,87.4,67.48,355105.83,0.0,0,1.0,1.0,12,False,True,False,0.0869,Existing,0.0,True
HA00020204,2024-07-28,2024-07,19,12,1074,33156,0.23,HO6,2511,4,2,1966,2,31,False,66,8,ASSIST03,Independent,1473.19,1362.7,66.29,220.98,94.2,645896.12,0.0,0,1.0,1.0,12,False,False,False,0.0789,Existing,0.0,True
