FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00032305,2022-07-11,2022-07,18,48,400,75215,0.94,HO3,2537,1,1,800,2,27,True,43,9,INTRNL06,Independent,1196.42,1106.69,53.84,179.46,85.89,110757.29,22085.8,1,0.4986,0.5,6,False,False,False,0.1388,Recurring,21585.8,True
HA00032306,2024-09-29,2024-09,18,48,1714,77380,0.68,HO3,2500,1,2,2283,1,14,True,66,2,ASSIST03,Independent,1832.22,1694.8,82.45,274.83,104.97,542747.89,0.0,0,1.0,1.0,12,False,False,False,0.1282,Recurring,0.0,True
HA00032307,2025-07-25,2025-07,18,06,910,94601,0.76,HO3,2500,1,2,838,1,41,True,43,2,ASSIST03,Direct,829.09,766.91,37.31,66.33,74.87,181710.15,37693.67,2,1.0,1.0,12,False,True,False,0.1676,Recurring,35693.67,True
HA00032308,2022-06-24,2022-06,18,48,1224,75215,0.43,HO3,2511,1,5,2260,1,52,True,61,10,INTRNL06,Captive,2964.47,2742.13,133.4,296.45,138.93,499640.18,6435.79,1,0.4986,0.5,6,False,True,False,0.061,New,5685.79,True
HA00032309,2023-09-27,2023-09,20,48,513,79901,0.38,HO2,2511,1,1,1664,1,1,False,51,6,ASSIST01,Independent,1957.4,1810.6,88.08,293.61,108.72,312878.58,0.0,0,1.0,1.0,12,False,False,False,0.0904,Recurring,0.0,True
HA00032310,2022-03-26,2022-03,18,18,1068,62701,0.39,HO3,2500,1,3,2262,2,21,False,57,9,INTRNL06,Independent,2517.49,2328.68,113.29,377.62,125.52,360926.39,0.0,0,1.0,1.0,12,False,False,False,0.0746,Existing,0.0,True
HA00032311,2024-08-05,2024-08,7,36,416,12601,0.01,MHO,2500,1,5,2004,2,31,False,60,9,INTRNL06,Independent,1778.51,1645.12,80.03,266.78,103.36,550759.06,0.0,0,1.0,1.0,12,False,True,False,0.1574,Recurring,0.0,True
HA00032312,2023-12-29,2023-12,19,12,599,33004,0.77,HO6,2537,2,5,1518,2,8,False,39,6,ASSIST01,Independent,1222.83,1131.12,55.03,183.42,86.68,402641.85,0.0,0,1.0,1.0,12,False,False,False,0.0743,Existing,0.0,True
HA00032313,2025-05-24,2025-05,18,48,429,77019,0.57,HO3,2511,1,3,3486,2,17,True,38,8,INTRNL06,Independent,3938.95,3643.53,177.25,590.84,168.17,610044.24,0.0,0,1.0,1.0,12,False,False,False,0.0488,New,0.0,True
HA00032314,2024-11-03,2024-11,18,06,1570,90802,0.41,HO3,2500,1,1,1812,1,29,True,56,9,INTRNL06,Independent,1556.69,1439.94,70.05,233.5,96.7,294797.53,0.0,0,1.0,1.0,12,False,True,False,0.0798,Existing,0.0,True
HA00032315,2024-11-26,2024-11,19,06,1472,90001,0.52,HO6,2500,2,1,2686,2,41,True,33,3,ASSIST03,Independent,1974.95,1826.83,88.87,296.24,109.25,613593.34,0.0,0,1.0,1.0,12,False,True,False,0.0411,New,0.0,True
HA00032316,2024-11-16,2024-11,18,36,1007,10036,0.07,HO3,2500,4,1,2171,2,35,True,57,8,INTRNL06,Independent,1995.42,1845.76,89.79,299.31,109.86,707189.05,0.0,0,1.0,1.0,12,False,False,False,0.0289,New,0.0,True
HA00032317,2022-03-11,2022-03,18,36,543,11215,0.25,HO3,2511,1,1,1655,2,27,True,37,2,ASSIST03,Direct,1420.68,1314.13,63.93,113.65,92.62,319534.69,0.0,0,1.0,1.0,12,False,False,True,0.0327,New,0.0,False
HA00032318,2022-06-03,2022-06,18,06,1098,94102,0.14,HO3,2511,1,1,1697,1,26,False,64,9,INTRNL06,Independent,1967.99,1820.39,88.56,295.2,109.04,232878.05,0.0,0,1.0,1.0,12,False,True,False,0.1518,Recurring,0.0,True
HA00032319,2024-02-04,2024-02,18,18,1673,61265,0.09,HO3,2511,4,3,1179,1,36,True,54,2,ASSIST03,Captive,907.98,839.88,40.86,90.8,77.24,406376.44,4213.06,1,0.4986,0.5,6,False,True,False,0.0354,New,2713.06,True
HA00032320,2022-09-28,2022-09,7,36,1222,10036,0.65,MHO,2500,1,3,3240,2,67,False,42,9,INTRNL06,Independent,2680.55,2479.51,120.62,402.08,130.42,482963.01,0.0,0,1.0,1.0,12,False,True,False,0.0445,New,0.0,True
HA00032321,2023-06-25,2023-06,18,12,527,32084,0.69,HO3,2500,6,1,1100,1,9,True,47,9,INTRNL06,Independent,2164.1,2001.79,97.38,324.61,114.92,405312.99,0.0,0,1.0,1.0,12,False,False,False,0.0377,Existing,0.0,True
HA00032322,2025-01-02,2025-01,18,18,355,60901,0.19,HO3,2537,2,1,2473,1,50,True,63,1,ASSIST03,Direct,3080.49,2849.45,138.62,246.44,142.41,502051.27,0.0,0,0.4986,0.5,6,False,False,False,0.0495,New,0.0,True
HA00032323,2023-07-25,2023-07,18,48,205,75201,0.33,HO3,2511,2,5,1972,1,27,True,61,9,INTRNL06,Direct,1894.01,1751.96,85.23,151.52,106.82,722603.89,0.0,0,1.0,1.0,12,False,False,False,0.1274,Recurring,0.0,True
HA00032324,2022-05-29,2022-05,19,18,146,61820,0.09,HO6,2511,1,1,2577,1,55,True,42,8,INTRNL06,Captive,1638.61,1515.71,73.74,163.86,99.16,351364.89,0.0,0,1.0,1.0,12,False,True,False,0.0931,Existing,0.0,True
HA00032325,2022-01-10,2022-01,18,36,778,14604,0.29,HO3,2511,6,1,2848,1,12,False,52,8,INTRNL06,Captive,4532.88,4192.91,203.98,453.29,185.99,1480216.7,0.0,0,1.0,1.0,12,False,True,False,0.0723,New,0.0,True
HA00032326,2023-10-06,2023-10,18,12,1762,33458,0.28,HO3,2511,4,2,1786,3,62,True,41,2,ASSIST03,Independent,3090.59,2858.8,139.08,463.59,142.72,794719.9,0.0,0,1.0,1.0,12,False,True,False,0.0818,Existing,0.0,True
HA00032327,2022-03-03,2022-03,7,36,1388,10019,0.19,MHO,2500,1,1,2234,2,50,False,48,2,ASSIST03,Independent,1258.97,1164.55,56.65,188.85,87.77,202925.94,0.0,0,1.0,1.0,12,False,False,True,0.0889,Recurring,0.0,False
HA00032328,2025-11-12,2025-11,18,48,1098,78202,0.4,HO3,2511,6,1,3566,1,17,True,58,9,INTRNL06,Independent,4595.61,4250.94,206.8,689.34,187.87,1817273.82,0.0,0,1.0,1.0,12,False,True,False,0.1759,Recurring,0.0,True
HA00032329,2024-02-13,2024-02,18,26,253,48430,0.06,HO3,2500,4,1,2032,2,23,False,60,9,INTRNL06,Direct,2274.13,2103.57,102.34,181.93,118.22,536760.24,0.0,0,1.0,1.0,12,False,True,False,0.0646,New,0.0,True
HA00032330,2025-06-09,2025-06,18,48,564,77494,0.37,HO3,2511,2,2,2066,1,19,False,50,8,INTRNL06,Direct,3171.95,2934.05,142.74,253.76,145.16,675251.91,0.0,0,1.0,1.0,12,False,True,False,0.089,Existing,0.0,True
HA00032331,2023-06-12,2023-06,7,12,1293,33980,0.16,MHO,2537,2,1,2844,1,24,False,56,2,ASSIST03,Direct,3304.31,3056.49,148.69,264.34,149.13,460698.36,0.0,0,1.0,1.0,12,False,True,True,0.1435,Recurring,0.0,False
HA00032332,2023-03-21,2023-03,18,48,1377,77845,0.1,HO3,2511,4,3,2366,1,66,False,65,6,ASSIST01,Independent,3210.7,2969.9,144.48,481.6,146.32,637638.57,0.0,0,1.0,1.0,12,False,False,False,0.0496,Existing,0.0,True
HA00032333,2025-09-06,2025-09,18,48,369,77840,0.27,HO3,2511,1,2,2801,2,47,True,38,9,INTRNL06,Independent,2931.25,2711.41,131.91,439.69,137.94,721320.76,0.0,0,1.0,1.0,12,False,True,False,0.1067,Existing,0.0,True
HA00032334,2025-01-11,2025-01,18,06,1700,90401,0.63,HO3,2511,1,1,3817,2,37,True,22,9,INTRNL06,Independent,4571.72,4228.84,205.73,685.76,187.15,837632.0,0.0,0,1.0,1.0,12,False,False,False,0.0003,New,0.0,True
HA00032335,2025-12-28,2025-12,19,12,1568,33125,0.13,HO6,2511,1,1,1480,3,1,False,46,10,INTRNL06,Independent,2944.73,2723.88,132.51,441.71,138.34,198183.77,0.0,0,1.0,1.0,12,False,False,False,0.1488,Recurring,0.0,True
HA00032336,2022-01-17,2022-01,7,48,1197,75063,0.21,MHO,2511,1,1,800,1,39,True,54,2,ASSIST03,Independent,616.98,570.71,27.76,92.55,68.51,163857.3,0.0,0,0.4986,0.5,6,False,False,False,0.0615,Existing,0.0,True
HA00032337,2023-01-04,2023-01,19,48,1481,79902,0.23,HO6,2511,4,1,3303,2,39,False,71,9,INTRNL06,Independent,2813.98,2602.93,126.63,422.1,134.42,963553.87,0.0,0,0.4986,0.5,6,False,True,False,0.0775,Existing,0.0,True
HA00032338,2023-11-15,2023-11,18,36,880,10304,0.12,HO3,2500,1,1,2835,1,54,True,50,9,INTRNL06,Captive,1697.51,1570.2,76.39,169.75,100.93,584955.99,0.0,0,1.0,1.0,12,False,True,False,0.1175,Recurring,0.0,True
HA00032339,2024-06-26,2024-06,18,48,282,77845,0.13,HO3,2511,1,3,1590,2,1,True,33,6,ASSIST01,Independent,1686.55,1560.06,75.89,252.98,100.6,318749.5,3220.08,1,0.4986,0.5,6,False,False,False,0.0341,New,2220.08,True
HA00032340,2023-08-06,2023-08,18,48,894,79901,0.3,HO3,2537,2,1,1201,1,14,False,39,9,INTRNL06,Independent,1335.82,1235.63,60.11,200.37,90.07,208232.36,10769.94,1,1.0,1.0,12,False,True,False,0.0691,New,10269.94,True
HA00032341,2022-09-12,2022-09,18,48,1603,77380,0.63,HO3,2500,6,1,1986,2,9,False,73,9,INTRNL06,Direct,2545.67,2354.74,114.56,203.65,126.37,994340.92,9496.54,1,1.0,1.0,12,False,False,False,0.1371,Recurring,8496.54,True
HA00032342,2023-04-01,2023-04,20,06,713,91201,0.18,HO2,2511,2,1,2905,1,11,False,50,9,INTRNL06,Independent,4211.96,3896.06,189.54,631.79,176.36,685612.93,0.0,0,1.0,1.0,12,False,False,False,0.0661,Existing,0.0,True
HA00032343,2023-10-05,2023-10,18,36,1615,10007,0.34,HO3,2537,1,3,2226,2,39,True,55,8,INTRNL06,Independent,2183.93,2020.14,98.28,327.59,115.52,322452.47,0.0,0,1.0,1.0,12,False,False,False,0.0318,New,0.0,True
HA00032344,2023-07-15,2023-07,19,06,897,95814,0.41,HO6,2511,6,1,978,1,40,False,65,8,INTRNL06,Independent,1354.18,1252.62,60.94,203.13,90.63,550276.44,0.0,0,1.0,1.0,12,False,False,False,0.0508,Existing,0.0,True
HA00032345,2023-06-17,2023-06,18,48,1038,77840,0.32,HO3,2500,1,1,1675,2,46,True,46,4,ASSIST01,Captive,2769.26,2561.57,124.62,276.93,133.08,287356.36,0.0,0,1.0,1.0,12,False,False,False,0.1038,Recurring,0.0,True
HA00032346,2025-11-16,2025-11,18,06,747,91301,0.78,HO3,2511,1,2,1734,3,47,False,67,2,ASSIST03,Independent,3518.69,3254.79,158.34,527.8,155.56,366747.19,0.0,0,0.4986,0.5,6,False,False,False,0.047,Existing,0.0,True
HA00032347,2022-11-16,2022-11,18,48,320,77019,0.47,HO3,2500,6,1,3322,1,5,False,54,2,ASSIST03,Independent,3432.16,3174.75,154.45,514.82,152.96,1120539.9,0.0,0,1.0,1.0,12,False,False,False,0.0575,Existing,0.0,True
HA00032348,2022-08-08,2022-08,18,12,831,33980,0.49,HO3,2500,1,1,4034,1,25,False,46,9,INTRNL06,Captive,4440.56,4107.52,199.83,444.06,183.22,551205.72,0.0,0,1.0,1.0,12,True,True,False,0.0679,New,0.0,True
HA00032349,2023-11-30,2023-11,18,48,1897,75202,0.79,HO3,2500,1,5,2036,3,35,False,53,5,ASSIST01,Independent,2022.35,1870.67,91.01,303.35,110.67,439764.69,0.0,0,1.0,1.0,12,False,False,False,0.0472,Existing,0.0,True
HA00032350,2025-12-08,2025-12,18,48,1101,78702,0.03,HO3,2537,1,3,2024,3,38,True,23,8,INTRNL06,Independent,1693.96,1566.91,76.23,254.09,100.82,353848.31,5780.53,1,1.0,1.0,12,False,True,False,0.0309,New,5280.53,True
HA00032351,2022-02-01,2022-02,18,48,214,75202,0.69,HO3,2500,6,2,2520,2,51,True,39,6,ASSIST01,Independent,4641.33,4293.23,208.86,696.2,189.24,1770470.98,0.0,0,1.0,1.0,12,False,False,False,0.048,Existing,0.0,True
HA00032352,2023-12-16,2023-12,18,36,982,13202,0.23,HO3,2511,1,1,2210,1,51,True,37,2,ASSIST03,Captive,1871.78,1731.4,84.23,187.18,106.15,400426.48,0.0,0,1.0,1.0,12,False,True,False,0.0951,Existing,0.0,True
HA00032353,2024-01-24,2024-01,19,26,1104,49601,0.27,HO6,2537,2,3,1947,1,35,False,50,9,INTRNL06,Independent,2356.76,2180.0,106.05,353.51,120.7,376284.55,0.0,0,0.4986,0.5,6,False,True,False,0.0659,Existing,0.0,True
HA00032354,2024-11-05,2024-11,20,48,1008,77494,0.36,HO2,2511,6,1,2299,2,60,False,51,2,ASSIST03,Independent,3035.68,2808.0,136.61,455.35,141.07,920702.5,46312.59,1,1.0,1.0,12,False,False,False,0.0487,New,44812.59,True
HA00032355,2023-02-13,2023-02,18,12,1683,32205,0.32,HO3,2500,2,1,3129,3,33,False,52,3,ASSIST03,Independent,2879.2,2663.26,129.56,431.88,136.38,553712.13,0.0,0,0.4986,0.5,6,False,False,False,0.0536,Existing,0.0,True
HA00032356,2024-04-07,2024-04,18,12,264,33156,0.62,HO3,2537,2,1,2446,1,25,False,62,9,INTRNL06,Independent,3707.51,3429.45,166.84,556.13,161.23,486190.74,0.0,0,0.4986,0.5,6,False,True,False,0.1426,Recurring,0.0,True
HA00032357,2022-06-22,2022-06,18,12,535,32801,0.6,HO3,2511,4,1,2501,2,45,True,44,2,ASSIST03,Independent,3279.55,3033.58,147.58,491.93,148.39,618071.54,12629.56,3,1.0,1.0,12,False,True,False,0.0336,New,11129.56,False
HA00032358,2025-04-17,2025-04,18,26,1738,49601,0.25,HO3,2500,1,1,2612,1,48,False,54,9,INTRNL06,Independent,4099.25,3791.81,184.47,614.89,172.98,488751.58,0.0,0,0.4986,0.5,6,True,False,False,0.0348,Existing,0.0,True
HA00032359,2024-07-24,2024-07,18,26,1379,49503,0.01,HO3,2500,2,1,1940,1,13,False,57,8,INTRNL06,Captive,1516.91,1403.14,68.26,151.69,95.51,597913.16,0.0,0,1.0,1.0,12,False,False,False,0.0401,New,0.0,True
HA00032360,2025-02-01,2025-02,18,12,335,32801,0.58,HO3,2511,1,1,2661,1,35,True,42,6,ASSIST01,Direct,3581.09,3312.51,161.15,286.49,157.43,524265.88,0.0,0,1.0,1.0,12,False,False,False,0.0424,Existing,0.0,True
HA00032361,2025-09-02,2025-09,18,48,1482,78701,0.33,HO3,2500,1,3,2283,1,44,True,37,1,ASSIST03,Captive,2451.83,2267.94,110.33,245.18,123.55,310415.79,0.0,0,0.4986,0.5,6,False,False,True,0.0334,Existing,0.0,False
HA00032362,2023-12-08,2023-12,18,06,586,93311,0.26,HO3,2500,1,5,1405,1,48,True,43,9,INTRNL06,Independent,2410.5,2229.71,108.47,361.58,122.32,306838.86,0.0,0,1.0,1.0,12,False,True,False,0.1167,Recurring,0.0,True
HA00032363,2024-09-02,2024-09,19,12,1843,33125,0.42,HO6,2511,1,1,3066,2,16,True,42,9,INTRNL06,Direct,4451.01,4117.18,200.3,356.08,183.53,543887.72,0.0,0,0.4986,0.5,6,False,False,False,0.0541,Existing,0.0,True
HA00032364,2024-02-22,2024-02,18,06,268,92037,0.19,HO3,2511,1,2,2525,1,31,False,46,2,ASSIST03,Direct,2300.31,2127.79,103.51,184.02,119.01,672244.03,2655.3,1,0.4986,0.5,6,False,False,False,0.0968,Recurring,1155.3,True
HA00032365,2025-04-19,2025-04,7,36,549,13202,0.14,MHO,2511,1,1,2469,2,2,True,48,6,ASSIST01,Independent,1947.08,1801.05,87.62,292.06,108.41,416104.73,0.0,0,0.4986,0.5,6,False,False,False,0.038,Existing,0.0,True
HA00032366,2022-05-12,2022-05,18,18,1017,61265,0.47,HO3,2511,1,2,1758,1,7,True,53,2,ASSIST03,Captive,1335.49,1235.33,60.1,133.55,90.06,420073.61,0.0,0,0.4986,0.5,6,False,False,False,0.0005,New,0.0,False
HA00032367,2023-10-25,2023-10,18,06,1911,94601,0.14,HO3,2537,1,2,1971,1,19,False,54,10,INTRNL06,Captive,1700.34,1572.81,76.52,170.03,101.01,295912.57,0.0,0,1.0,1.0,12,False,False,False,0.0233,New,0.0,True
HA00032368,2025-03-24,2025-03,18,12,851,32084,0.25,HO3,2500,1,2,1553,1,37,True,42,4,ASSIST01,Independent,2470.42,2285.14,111.17,370.56,124.11,313489.62,0.0,0,0.4986,0.5,6,False,False,False,0.1106,Recurring,0.0,True
HA00032369,2022-12-25,2022-12,7,48,590,76102,0.79,MHO,2537,2,1,3189,1,21,True,67,5,ASSIST01,Independent,1846.26,1707.79,83.08,276.94,105.39,633610.96,6574.44,1,1.0,1.0,12,False,False,False,0.0959,Recurring,5824.44,True
HA00032370,2025-06-12,2025-06,18,26,147,48503,0.08,HO3,2500,1,1,2046,1,49,True,50,9,INTRNL06,Independent,1236.3,1143.58,55.63,185.44,87.09,307428.5,0.0,0,1.0,1.0,12,False,False,False,0.0953,Recurring,0.0,True
HA00032371,2024-01-30,2024-01,18,12,221,33125,0.31,HO3,2511,1,1,2262,3,15,False,39,9,INTRNL06,Independent,2042.72,1889.52,91.92,306.41,111.28,521408.68,0.0,0,1.0,1.0,12,False,False,False,0.0594,Existing,0.0,False
HA00032372,2022-06-14,2022-06,18,48,377,77380,0.56,HO3,2537,4,2,1726,1,65,True,39,5,ASSIST01,Captive,1893.96,1751.91,85.23,189.4,106.82,456469.5,0.0,0,1.0,1.0,12,False,False,False,0.0245,New,0.0,False
HA00032373,2023-12-18,2023-12,18,48,677,77494,0.31,HO3,2511,6,1,2281,1,42,True,48,8,INTRNL06,Independent,2452.04,2268.14,110.34,367.81,123.56,1199593.59,0.0,0,0.4986,0.5,6,False,False,False,0.0112,New,0.0,True
HA00032374,2023-03-03,2023-03,18,12,497,32084,0.33,HO3,2500,1,2,2562,2,6,False,55,9,INTRNL06,Independent,2366.39,2188.91,106.49,354.96,120.99,567650.42,0.0,0,1.0,1.0,12,False,True,False,0.0597,New,0.0,True
HA00032375,2023-11-08,2023-11,18,48,871,75202,0.1,HO3,2511,2,2,1707,1,60,True,60,8,INTRNL06,Direct,1989.78,1840.55,89.54,159.18,109.69,406554.36,0.0,0,0.4986,0.5,6,False,True,False,0.0413,New,0.0,True
HA00032376,2023-05-03,2023-05,18,12,1322,33458,0.89,HO3,2511,1,5,2126,2,26,True,31,9,INTRNL06,Independent,2741.75,2536.12,123.38,411.26,132.25,530767.42,0.0,0,0.4986,0.5,6,False,False,False,0.0884,Recurring,0.0,True
HA00032377,2022-08-01,2022-08,18,18,1849,60637,0.12,HO3,2511,1,3,2041,2,31,True,43,2,ASSIST03,Independent,1339.86,1239.37,60.29,200.98,90.2,312582.02,0.0,0,1.0,1.0,12,False,False,False,0.0616,Existing,0.0,True
HA00032378,2024-02-05,2024-02,18,12,1681,33060,0.52,HO3,2500,1,5,1746,3,19,False,67,6,ASSIST01,Captive,1747.27,1616.22,78.63,174.73,102.42,421495.08,0.0,0,1.0,1.0,12,False,False,False,0.0852,Recurring,0.0,True
HA00032379,2022-06-06,2022-06,18,06,1927,90001,0.28,HO3,2537,1,1,2369,2,11,True,53,9,INTRNL06,Captive,1427.05,1320.02,64.22,142.71,92.81,295697.23,0.0,0,1.0,1.0,12,False,False,False,0.0626,Existing,0.0,True
HA00032380,2025-01-03,2025-01,18,26,420,48202,0.36,HO3,2511,1,5,3345,1,34,True,28,2,ASSIST03,Direct,3334.51,3084.42,150.05,266.76,150.04,1329225.0,0.0,0,1.0,1.0,12,False,False,False,0.0542,Existing,0.0,True
HA00032381,2023-03-11,2023-03,18,26,768,48823,0.09,HO3,2500,1,2,2967,2,27,True,60,2,ASSIST03,Direct,1507.32,1394.27,67.83,120.59,95.22,738769.71,0.0,0,1.0,1.0,12,False,False,False,0.0565,Existing,0.0,True
HA00032382,2025-04-16,2025-04,18,06,839,94103,0.51,HO3,2500,1,3,2895,3,23,True,32,3,ASSIST03,Captive,4558.97,4217.05,205.15,455.9,186.77,606646.75,0.0,0,1.0,1.0,12,False,False,True,0.0762,Existing,0.0,True
HA00032383,2024-04-21,2024-04,18,12,830,33060,0.93,HO3,2511,6,1,1967,1,62,True,50,1,ASSIST03,Independent,4347.23,4021.19,195.63,652.08,180.42,1303550.64,0.0,0,1.0,1.0,12,False,True,True,0.072,Existing,0.0,True
HA00032384,2023-10-07,2023-10,19,12,886,32205,0.51,HO6,2511,1,2,2372,2,48,True,48,9,INTRNL06,Direct,2630.73,2433.43,118.38,210.46,128.92,433652.77,0.0,0,1.0,1.0,12,False,True,False,0.1184,Recurring,0.0,True
HA00032385,2022-11-08,2022-11,19,36,1408,10001,0.06,HO6,2511,4,3,1656,2,41,True,47,9,INTRNL06,Independent,1084.98,1003.61,48.82,162.75,82.55,566586.3,0.0,0,0.4986,0.5,6,False,False,False,0.0032,New,0.0,False
HA00032386,2022-05-07,2022-05,18,26,752,48198,0.14,HO3,2511,4,5,914,2,39,True,34,1,ASSIST03,Independent,850.95,787.13,38.29,127.64,75.53,309182.9,0.0,0,1.0,1.0,12,True,True,True,0.0477,New,0.0,False
HA00032387,2023-01-12,2023-01,7,12,1446,33060,0.74,MHO,2500,2,1,2714,3,25,False,58,9,INTRNL06,Independent,2996.28,2771.56,134.83,449.44,139.89,561587.09,0.0,0,1.0,1.0,12,False,False,False,0.0567,Existing,0.0,True
HA00032388,2025-09-30,2025-09,18,36,1223,11354,0.16,HO3,2500,2,5,2171,1,20,True,78,4,ASSIST01,Independent,1804.98,1669.61,81.22,270.75,104.15,471706.75,0.0,0,1.0,1.0,12,False,False,False,0.0335,Existing,0.0,True
HA00032389,2022-08-13,2022-08,18,12,801,32205,0.63,HO3,2500,1,1,1213,1,17,False,34,9,INTRNL06,Independent,1433.07,1325.59,64.49,214.96,92.99,145105.24,0.0,0,1.0,1.0,12,False,False,False,0.0442,Existing,0.0,False
HA00032390,2024-11-06,2024-11,18,48,1007,75063,0.41,HO3,2511,1,1,4230,3,48,True,33,8,INTRNL06,Direct,5060.13,4680.62,227.71,404.81,201.8,803155.53,0.0,0,1.0,1.0,12,False,False,False,0.1491,Recurring,0.0,True
HA00032391,2023-05-12,2023-05,19,06,636,91301,0.59,HO6,2511,1,1,1389,1,28,True,48,8,INTRNL06,Independent,1652.45,1528.52,74.36,247.87,99.57,185175.25,0.0,0,1.0,1.0,12,False,True,False,0.1172,Recurring,0.0,True
HA00032392,2023-04-18,2023-04,18,48,910,75063,0.27,HO3,2511,1,1,2685,2,22,True,47,1,ASSIST03,Direct,3512.3,3248.88,158.05,280.98,155.37,526670.68,0.0,0,1.0,1.0,12,False,False,False,0.1014,Recurring,0.0,True
HA00032393,2025-08-27,2025-08,18,06,179,91301,0.55,HO3,2500,1,1,2407,1,38,False,45,9,INTRNL06,Independent,2147.69,1986.61,96.65,322.15,114.43,627185.87,0.0,0,1.0,1.0,12,False,False,False,0.113,Recurring,0.0,True
HA00032394,2025-03-06,2025-03,18,48,238,75202,0.33,HO3,2511,1,2,2801,1,30,False,34,4,ASSIST01,Independent,2116.66,1957.91,95.25,317.5,113.5,1029388.58,0.0,0,0.4986,0.5,6,False,False,False,0.0363,Existing,0.0,False
HA00032395,2023-04-20,2023-04,18,12,190,32084,0.86,HO3,2511,6,2,3267,2,1,True,53,10,INTRNL06,Independent,2604.77,2409.41,117.21,390.72,128.14,1627746.37,0.0,0,0.4986,0.5,6,False,False,False,0.0753,Existing,0.0,True
HA00032396,2022-08-05,2022-08,19,48,396,78201,0.61,HO6,2500,1,3,3205,2,37,True,42,2,ASSIST03,Independent,2890.95,2674.13,130.09,433.64,136.73,511390.29,0.0,0,1.0,1.0,12,False,False,False,0.0069,New,0.0,True
HA00032397,2022-07-15,2022-07,18,12,203,33101,0.93,HO3,2511,1,3,1499,1,35,True,55,8,INTRNL06,Direct,1670.31,1545.04,75.16,133.62,100.11,337524.22,0.0,0,1.0,1.0,12,False,False,False,0.0166,New,0.0,True
HA00032398,2022-07-20,2022-07,19,36,1630,14604,0.14,HO6,2511,6,1,2495,2,44,True,62,2,ASSIST03,Independent,2365.63,2188.21,106.45,354.84,120.97,1226807.17,0.0,0,1.0,1.0,12,False,False,False,0.0764,Existing,0.0,True
HA00032399,2023-01-01,2023-01,18,48,196,77494,0.06,HO3,2500,2,1,2928,1,58,True,45,9,INTRNL06,Direct,4282.59,3961.4,192.72,342.61,178.48,421632.0,0.0,0,0.4986,0.5,6,False,False,False,0.0622,Existing,0.0,True
HA00032400,2023-12-20,2023-12,7,26,998,48823,0.04,MHO,2511,4,2,2064,1,61,True,55,6,ASSIST01,Independent,1962.4,1815.22,88.31,294.36,108.87,1096162.03,0.0,0,1.0,1.0,12,False,False,False,0.0366,Existing,0.0,True
HA00032401,2023-02-04,2023-02,18,12,156,33458,0.08,HO3,2537,1,1,1491,1,41,True,48,6,ASSIST01,Independent,1719.37,1590.42,77.37,257.91,101.58,193331.91,0.0,0,1.0,1.0,12,False,False,False,0.0762,Existing,0.0,True
HA00032402,2023-08-13,2023-08,18,36,716,11201,0.26,HO3,2500,2,2,2178,1,21,True,46,9,INTRNL06,Independent,4218.81,3902.4,189.85,632.82,176.56,479506.59,0.0,0,1.0,1.0,12,False,False,False,0.0934,Recurring,0.0,True
HA00032403,2022-08-02,2022-08,7,48,313,79901,0.48,MHO,2511,1,1,1853,2,5,False,47,9,INTRNL06,Independent,1158.23,1071.36,52.12,173.73,84.75,392150.87,0.0,0,1.0,1.0,12,False,True,False,0.1766,Recurring,0.0,True
HA00032404,2022-12-07,2022-12,19,48,270,78201,0.71,HO6,2511,2,1,2455,3,53,True,52,9,INTRNL06,Captive,1230.64,1138.34,55.38,123.06,86.92,645264.02,0.0,0,0.4986,0.5,6,False,False,False,0.034,Existing,0.0,True
HA00032405,2025-09-14,2025-09,18,48,1995,78701,0.36,HO3,2511,1,1,1413,1,18,False,51,8,INTRNL06,Captive,1889.15,1747.46,85.01,188.92,106.67,340450.29,11437.46,1,0.4986,0.5,6,False,False,False,0.0427,Existing,10687.46,True
HA00032406,2024-08-16,2024-08,18,48,1666,78202,0.38,HO3,2537,1,3,1819,1,30,True,64,9,INTRNL06,Independent,2084.99,1928.62,93.82,312.75,112.55,327574.06,0.0,0,1.0,1.0,12,False,True,False,0.0448,New,0.0,True
HA00032407,2022-04-29,2022-04,20,48,1801,78201,0.46,HO2,2511,2,3,800,1,56,False,62,9,INTRNL06,Independent,817.76,756.43,36.8,122.66,74.53,234408.56,0.0,0,1.0,1.0,12,False,False,False,0.0125,New,0.0,True
